Z,A,E0,ThetaDeg,nu,cross,error,dataSet,ThetaRad,sin2(T/2),cos2(T/2),tan2(T/2),normalization,normError,normCross,normCrossError,nu_elastic,Ex,R,Veff,Eeff,Eprime,Eprime_eff,F2foc,Q2,Q2eff,q3momt_squared,q3momt,W2,epsilon,gamma,Sig_R,D_sig_R,Sig_mott,Sig_mott_eff,H,Hcc,Hstar_Sig(nb),Hstar_error(nb),Hstar_Sig(GeV),Hstar_error(GeV),Hcc_Sig(nb),Hcc_error(nb),Hcc_Sig(GeV),Hcc_error(GeV),qvbin,qvcenter,Q2bin,Q2center,RL_fortran_qvcenter_nu,RT_fortran_qvcenter_nu,RL_fortran_qvdata_nu,RT_fortran_qvdata_nu,RL_fortran_qvcenter_ex,RT_fortran_qvcenter_ex,RL_fortran_qvdata_ex,RT_fortran_qvdata_ex,RL_fortran_q2center_nu,RT_fortran_q2center_nu,RL_fortran_q2data_nu,RT_fortran_q2data_nu,RL_fortran_q2center_ex,RT_fortran_q2center_ex,RL_fortran_q2data_ex,RT_fortran_q2data_ex,RL_fortran_qvcenter_w2,RT_fortran_qvcenter_w2,RL_fortran_qvdata_w2,RT_fortran_qvdata_w2,RL_fortran_q2center_w2,RT_fortran_q2center_w2,RL_fortran_q2data_w2,RT_fortran_q2data_w2,bc_qv_ex,bc_qv_nu,bc_qv_w2,bc_q2_ex,bc_q2_nu,bc_q2_w2
6,12,4.6286,16.0,0.398,13.56,1.345,12,0.2792526803190927,0.019369152030840567,0.9806308479691596,0.01975172621884492,0.99812,0.00067079,13.5345072,1.3425022143148773,0.07307429778664432,0.3249257022133557,2.894010933453939,0.0031,4.6316999999999995,4.2306,4.2337,1.0013399464679928,1.5171279708989467,1.519256495825879,1.677660495825879,1.2952453419433243,0.10796503470312113,0.9582011146261715,-0.0021923122681173214,-6173.621977503663,-613.5074914099885,0.00162511428252556,0.0016240265924169974,719.9465568065667,718.9831578636409,9744.121856713686,966.5298467011874,0.025024771468049815,0.002482233790424275,9731.082726784185,965.2364814870409,0.02499128448467397,0.002478912180803143,"[0.878,1.302]",0.991,"[1.500,2.000]",1.75,0.000792,0.00446,1.29e-06,4.43e-05,0.000514,0.00312,1.12e-06,4.09e-05,1.61e-07,1.77e-06,1.29e-06,4.43e-05,1.78e-07,1.94e-06,1.16e-06,4.18e-05,3.56e-07,1.27e-05,1.29e-06,4.43e-05,1.69e-06,4.67e-05,1.29e-06,4.43e-05,99.44982141548283,133.0096618069082,0.2632481996875128,0.050778365804974364,0.04356312250890281,1.1126692813627097
6,12,4.6286,20.0,0.7449,5.581,1.068,12,0.3490658503988659,0.030153689607045803,0.9698463103929541,0.03109120412576338,0.99812,0.00067079,5.57050772,1.065998733729945,0.11277000136320403,0.632129998636796,2.894010933453939,0.0031,4.6316999999999995,3.8836999999999997,3.8867999999999996,1.0013399464679928,2.1681822135816566,2.1713661706148066,2.7262421806148067,1.6511336047136849,0.10682916731419345,0.927581274695885,-0.0008140003373372979,-6843.37274136994,-1312.038768305144,0.0006631649586631949,0.0006627211018996187,2207.8759848968034,2204.92150810981,12298.990218670247,2353.593004132748,0.03158616282060794,0.006044477678267346,12282.53228291974,2350.4435356189783,0.031543895688992726,0.00603638923982601,"[1.302,1.770]",1.619,"[2.000,2.500]",2.25,4.68e-06,7.71e-05,2.03e-06,4.32e-05,2.76e-06,5.42e-05,1.35e-06,3.36e-05,1.09e-06,2.89e-05,2.03e-06,4.32e-05,8.95e-07,2.59e-05,1.57e-06,3.72e-05,1.95e-06,4.35e-05,2.03e-06,4.32e-05,2.12e-06,4.28e-05,2.03e-06,4.32e-05,1.6530289332282007,1.8358018766381872,0.9929852815004551,0.6841685649278713,0.6559595328343408,1.0086789667887337
6,12,4.6286,25.0,1.1823,1.788,1.023,12,0.4363323129985824,0.04684610648167502,0.953153893518325,0.049148523444366925,0.99812,0.00067079,1.78463856,1.0210774644004927,0.17286550802920075,1.0094344919707992,2.894010933453939,0.0031,4.6316999999999995,3.4463,3.4494,1.0013399464679928,2.9890709488136933,2.9937633921308646,4.3915966821308645,2.095613676737882,0.10523316619813539,0.873978106938656,-0.0003017112941328279,-5915.053876684895,-3390.6586193277403,0.0002700322257548777,0.0002698514930002001,6973.911776145086,6964.579612292539,12445.91186974661,7120.904153338961,0.03196348576422047,0.018287845914038463,12429.257330287117,7111.375291135033,0.03192071371662008,0.018263373970592935,"[2.067,2.357]",2.213,"[2.500,3.000]",2.75,1.23e-07,1.57e-06,2.69e-06,3.75e-05,8.29e-08,1.09e-06,1.07e-06,1.2e-05,1.02e-05,0.000113,2.69e-06,3.75e-05,6.39e-06,7.81e-05,1.7e-06,2.69e-05,2.8e-06,3.56e-05,2.69e-06,3.75e-05,2.55e-06,3.95e-05,2.69e-06,3.75e-05,0.08577329214160108,0.04039619226583934,0.9911176760557936,3.0394348520897374,3.1529599510846387,1.0025850024648353
6,12,2.3466,30.0,0.2974,4.971,1.055,12,0.5235987755982988,0.06698729810778066,0.9330127018922194,0.07179676972449082,0.99812,0.00067079,4.96165452,1.0530218795193207,0.06419340771664572,0.23320659228335427,2.894010933453939,0.0031,2.3497,2.0492,2.0523,1.002643865714991,1.2884746130057212,1.2921285262837354,1.3805752862837355,1.174978845036682,0.1463124766452646,0.8669849347340428,-0.0007360505680802852,-6740.91527833561,-1433.3254340820306,0.0005029483359863179,0.0005022847875156376,1973.07519635802,1967.872405972393,9789.717466309658,2077.691351701875,0.02514186972758148,0.005335909384349429,9763.903017876199,2072.2126995912568,0.02507557327910511,0.0053218391562634875,"[0.878,1.302]",0.991,"[1.050,1.500]",1.25,0.000122,0.00101,1.38e-06,4.88e-05,6.08e-05,0.000612,1.16e-06,4.37e-05,2.13e-06,6.4e-05,1.38e-06,4.88e-05,1.76e-06,5.69e-05,1.2e-06,4.46e-05,6.04e-07,2.09e-05,1.38e-06,4.88e-05,1.27e-06,4.65e-05,1.38e-06,4.88e-05,15.97442792495548,24.233069941597428,0.4085518895751283,1.2864102936053177,1.3243629738129832,0.9446412776630234
6,12,3.4886,20.0,0.3211,11.72,1.214,12,0.3490658503988659,0.030153689607045803,0.9698463103929541,0.03109120412576338,0.99812,0.00067079,11.6979664,1.2117431830646583,0.06444816274554821,0.2566518372544518,2.894010933453939,0.0031,3.4917,3.1675,3.1706,1.0017780068470716,1.3328100270049836,1.3352999401828909,1.438405150182891,1.1993352951459784,0.14761520294610908,0.9372213312301051,-0.0015654540645980983,-7472.570843529184,-775.4938502853306,0.0011673968559884674,0.001166360418077546,933.2541672073279,931.5977799758142,10917.175890651304,1130.8643751801644,0.028037398932138538,0.0029042763387389457,10897.799528471667,1128.8572592438622,0.027987636722412734,0.0028991216805404505,"[0.878,1.302]",0.991,"[1.050,1.500]",1.25,0.000227,0.00162,1.52e-06,5.13e-05,0.00012,0.000998,1.33e-06,4.74e-05,3.66e-06,8.92e-05,1.52e-06,5.13e-05,3.01e-06,7.92e-05,1.37e-06,4.82e-05,6.15e-07,2.12e-05,1.52e-06,5.13e-05,1.29e-06,4.69e-05,1.52e-06,5.13e-05,25.021941558460103,38.47041942976838,0.3905211859112547,1.6769175473462807,1.7796858324543274,0.8977548705050942
6,12,4.6286,16.0,0.4159,18.42,1.494,12,0.2792526803190927,0.019369152030840567,0.9806308479691596,0.01975172621884492,0.99812,0.00067079,18.385370400000003,1.491242469584649,0.07307429778664432,0.3428257022133557,2.894010933453939,0.0031,4.6316999999999995,4.2127,4.2158,1.0013399464679928,1.5107088836113065,1.512833109361254,1.685805919361254,1.2983858900039134,0.1479785945677461,0.9578359109423237,-0.0020607350229115543,-8921.75374106266,-724.9840388936417,0.0016251142825255602,0.0016240265924169976,732.8614161602845,731.8807351542226,13473.928587975379,1092.874068098166,0.03460362961887521,0.0028067099529005936,13455.898404434687,1091.4116349328112,0.03455732465376212,0.0028029541443948653,"[0.878,1.302]",0.991,"[1.500,2.000]",1.75,0.000925,0.00507,1.98e-06,5.68e-05,0.000652,0.00379,1.71e-06,5.21e-05,2.27e-07,2.43e-06,1.98e-06,5.68e-05,2.51e-07,2.67e-06,1.77e-06,5.33e-05,6.18e-07,2.13e-05,1.98e-06,5.68e-05,2.51e-06,5.86e-05,1.98e-06,5.68e-05,95.36913561155072,118.14252344224265,0.34025718431075197,0.05438792810520465,0.04628356280891218,1.0919428166131415
6,12,4.6286,20.0,0.7613,7.135,1.086,12,0.3490658503988659,0.030153689607045803,0.9698463103929541,0.03109120412576338,0.99812,0.00067079,7.121586199999999,1.0839688861414074,0.11277000136320403,0.648529998636796,2.894010933453939,0.0031,4.6316999999999995,3.8672999999999997,3.8703999999999996,1.0013399464679928,2.1590264630595413,2.162204288038373,2.741781978038373,1.6558327143882539,0.1467664042906267,0.9269125993677032,-0.0007649106914880087,-9310.349926141203,-1419.7735919828294,0.0006631649586631949,0.0006627211018996187,2250.459198193502,2247.4477385342543,16026.839169517907,2439.427750372495,0.04115999301630651,0.006264917748727647,16005.392799966752,2436.163421800001,0.04110491463112938,0.0062565343276534315,"[1.302,1.770]",1.619,"[2.000,2.500]",2.25,7.29e-06,0.000105,2.83e-06,5.34e-05,4.23e-06,7.2e-05,1.86e-06,4.08e-05,1.42e-06,3.36e-05,2.83e-06,5.34e-05,1.17e-06,3e-05,2.19e-06,4.55e-05,2.73e-06,5.38e-05,2.83e-06,5.34e-05,2.94e-06,5.28e-05,2.83e-06,5.34e-05,1.817203021715391,2.0329237524855204,0.9919926879698271,0.6460359413910951,0.6152324044062195,1.0084138450450184
6,12,2.3466,45.0,0.7675,1.141,1.04,12,0.7853981633974483,0.14644660940672624,0.8535533905932737,0.1715728752538099,0.99812,0.00067079,1.13885492,1.0380450821618514,0.1359279002158016,0.6315720997841984,2.894010933453939,0.0031,2.3497,1.5791,1.5822,1.002643865714991,2.1706410523566846,2.177775509400745,2.766831759400745,1.6633796197503279,0.1428297681282551,0.6963974379163589,-0.00014820806996881377,-7684.162679128337,-7017.161752520216,9.627040330302605e-05,9.614339208872663e-05,11707.127810523809,11676.257354026087,13332.720106083867,12152.526449954483,0.03424097918811827,0.031210015806607285,13297.56313481879,12120.481524402932,0.0341506893513988,0.03112771829940958,"[1.302,1.770]",1.619,"[2.000,2.500]",2.25,8.58e-06,0.000119,2.75e-06,5.22e-05,2.72e-06,5.37e-05,1.01e-06,2.79e-05,1.56e-06,3.56e-05,2.75e-06,5.22e-05,8.87e-07,2.58e-05,1.49e-06,3.59e-05,2.64e-06,5.27e-05,2.75e-06,5.22e-05,2.84e-06,5.17e-05,2.75e-06,5.22e-05,1.9823125960101424,2.3584666351108403,0.9916204750211153,0.7085967141516493,0.671322341893992,1.0061691955788081
6,12,4.6286,25.0,1.1969,2.014,1.023,12,0.4363323129985824,0.04684610648167502,0.953153893518325,0.049148523444366925,0.99812,0.00067079,2.0102136799999997,1.0210776537241926,0.17286550802920075,1.0240344919707993,2.894010933453939,0.0031,4.6316999999999995,3.4316999999999993,3.434799999999999,1.0013399464679928,2.9764079665275656,2.9810919288256192,4.41366153882562,2.1008716140748867,0.1453022011033811,0.8729554066846958,-0.000283811495459284,-7082.918458771124,-3604.5051605274425,0.0002700322257548777,0.0002698514930002001,7095.864601209134,7086.369245767375,14264.204092778344,7245.428778147176,0.036633208496818524,0.018607649003921124,14245.116399372857,7235.733282891428,0.03658418764380083,0.018582749114879046,"[2.067,2.357]",2.213,"[2.500,3.000]",2.75,1.84e-07,2.28e-06,3.41e-06,4.49e-05,1.18e-07,1.51e-06,1.36e-06,1.5e-05,1.16e-05,0.000124,3.41e-06,4.49e-05,7.4e-06,8.75e-05,2.17e-06,3.22e-05,3.47e-06,4.23e-05,3.41e-06,4.49e-05,3.32e-06,4.77e-05,3.41e-06,4.49e-05,0.09520297946932459,0.04892901786352356,0.9807093360626581,2.8370519115136865,2.8834385280594956,1.0146959138237936
6,12,2.3466,30.0,0.3134,6.524,1.076,12,0.5235987755982988,0.06698729810778066,0.9330127018922194,0.07179676972449082,0.99812,0.00067079,6.51173488,1.0739860360857432,0.06419340771664572,0.2492065922833543,2.894010933453939,0.0031,2.3497,2.0332,2.0362999999999998,1.002643865714991,1.2784142998063792,1.2820549228044489,1.3802744828044489,1.1748508342783133,0.18641081612455124,0.8661050225871899,-0.0006912697622857677,-9419.96198194487,-1556.5558609739778,0.0005029483359863179,0.0005022847875156376,2001.296979179531,1996.0197709406968,13031.915344561985,2149.3650096993965,0.03346845493972744,0.005519981067569537,12997.551563604145,2143.697361741372,0.033380202167656914,0.0055054254619442645,"[0.878,1.302]",0.991,"[1.050,1.500]",1.25,0.000188,0.0014,2.2e-06,6.49e-05,9.71e-05,0.000856,1.81e-06,5.77e-05,3.07e-06,8.02e-05,2.2e-06,6.49e-05,2.54e-06,7.14e-05,1.88e-06,5.91e-05,1.05e-06,3.36e-05,2.2e-06,6.49e-05,2.08e-06,6.31e-05,2.2e-06,6.49e-05,17.152831986023983,25.531442703978797,0.4903471866408567,1.217178838363276,1.2461456959093313,0.9654254474040502
