omega (MeV),nu,RL(MeV^-1),RL,q2,nuel,ex
15.4970760233918,0.015497076023391801,0.00575609756097561,5.7560975609756095,0.14415984063472523,0.006448415155059382,0.00904866086833242
15.7894736842105,0.0157894736842105,0.00590243902439025,5.90243902439025,0.14415069252077561,0.006448005950690307,0.009341467733520192
15.7894736842105,0.0157894736842105,0.00604878048780488,6.04878048780488,0.14415069252077561,0.006448005950690307,0.009341467733520192
16.0818713450292,0.0160818713450292,0.00624390243902439,6.24390243902439,0.14414137341404193,0.006447589097641438,0.009634282247387764
16.374269005848,0.016374269005848,0.0064390243902439,6.4390243902439,0.14413188331452412,0.006447164595912771,0.009927104409935227
16.6666666666667,0.0166666666666667,0.00663414634146341,6.63414634146341,0.14412222222222223,0.006446732445504311,0.01021993422116239
16.6666666666667,0.0166666666666667,0.00682926829268293,6.82926829268293,0.14412222222222223,0.006446732445504311,0.01021993422116239
17.5438596491228,0.017543859649122803,0.0068780487804878,6.878048780487799,0.14409221298861188,0.006445390102200152,0.011098469546922651
17.8362573099415,0.0178362573099415,0.00702439024390244,7.02439024390244,0.14408186792517355,0.006444927357072507,0.011391329952868994
18.1286549707602,0.0181286549707602,0.00717073170731707,7.17073170731707,0.14407135186895112,0.006444456963265066,0.011684198007495133
17.2514619883041,0.0172514619883041,0.00726829268292683,7.2682926829268295,0.1441023870592661,0.0064458451986479995,0.010805616789656101
18.7134502923977,0.0187134502923977,0.00697560975609756,6.97560975609756,0.14404980677815396,0.006443493229610798,0.012269957062786902
18.7134502923977,0.0187134502923977,0.00682926829268293,6.82926829268293,0.14404980677815396,0.006443493229610798,0.012269957062786902
18.7134502923977,0.0187134502923977,0.00668292682926829,6.68292682926829,0.14404980677815396,0.006443493229610798,0.012269957062786902
19.0058479532164,0.0190058479532164,0.00653658536585366,6.53658536585366,0.14403877774357923,0.006442999889763971,0.012562848063452429
19.0058479532164,0.0190058479532164,0.00639024390243902,6.390243902439019,0.14403877774357923,0.006442999889763971,0.012562848063452429
19.2982456140351,0.0192982456140351,0.00624390243902439,6.24390243902439,0.14402757771622038,0.006442498901237347,0.012855746712797753
19.5906432748538,0.0195906432748538,0.00609756097560976,6.09756097560976,0.14401620669607743,0.006441990264030928,0.013148653010822874
19.5906432748538,0.0195906432748538,0.00590243902439025,5.90243902439025,0.14401620669607743,0.006441990264030928,0.013148653010822874
19.8830409356725,0.0198830409356725,0.00575609756097561,5.7560975609756095,0.14400466468315037,0.006441473978144713,0.013441566957527785
20.1754385964912,0.0201754385964912,0.00560975609756098,5.60975609756098,0.14399295167743922,0.006440950043578703,0.013734488552912497
20.46783625731,0.02046783625731,0.00546341463414634,5.46341463414634,0.14398106767894395,0.006440418460332896,0.014027417796977103
20.7602339181287,0.0207602339181287,0.00526829268292683,5.2682926829268295,0.14396901268766457,0.006439879228407293,0.014320354689721409
21.3450292397661,0.021345029239766097,0.0051219512195122,5.1219512195122,0.14394438972675352,0.006438777818516701,0.014906251421249395
21.6374269005848,0.0216374269005848,0.00497560975609756,4.97560975609756,0.14393182175712185,0.006438215640551712,0.015199211260033086
22.5146198830409,0.0225146198830409,0.00492682926829268,4.92682926829268,0.1438930918915222,0.006436483214577969,0.01607813666846293
23.0994152046784,0.0230994152046784,0.00507317073170732,5.07317073170732,0.14386641701720188,0.006435290020529827,0.016664125184148573
23.6842105263158,0.023684210526315797,0.00521951219512195,5.21951219512195,0.14383905817174517,0.006434066231762503,0.017250144294553293
24.2690058479532,0.0242690058479532,0.00536585365853658,5.3658536585365795,0.143811015355152,0.006432811848275995,0.017836193999677206
24.8538011695907,0.0248538011695907,0.00551219512195122,5.51219512195122,0.14378228856742245,0.006431526870070304,0.018422274299520397
25.4385964912281,0.0254385964912281,0.00565853658536585,5.65853658536585,0.14375287780855647,0.006430211297145431,0.01900838519408267
26.0233918128655,0.0260233918128655,0.00580487804878049,5.80487804878049,0.14372278307855407,0.006428865129501374,0.019594526683364127
26.3157894736842,0.026315789473684202,0.00595121951219512,5.95121951219512,0.14370747922437674,0.006428180572659652,0.01988760890102455
26.9005847953216,0.0269005847953216,0.00609756097560976,6.09756097560976,0.14367635853766972,0.006426788512936821,0.020473796282384778
27.4853801169591,0.0274853801169591,0.00624390243902439,6.24390243902439,0.14364455387982628,0.006425365858494806,0.021060014258464294
27.7777777777778,0.0277777777777778,0.00639024390243902,6.390243902439019,0.1436283950617284,0.0064246430582541045,0.021353134719523697
28.3625730994152,0.0283625730994152,0.00658536585365854,6.58536585365854,0.14359556444718033,0.006423174511733316,0.021939398587681885
28.6549707602339,0.028654970760233902,0.00673170731707317,6.73170731707317,0.14357889265073015,0.006422428765453228,0.022232541994780676
28.9473684210526,0.0289473684210526,0.0068780487804878,6.878048780487799,0.14356204986149584,0.006421675370493343,0.022525693050559258
29.2397660818714,0.029239766081871402,0.00702439024390244,7.02439024390244,0.14354503607947744,0.006420914326853663,0.02281885175501774
29.8245614035088,0.0298245614035088,0.00717073170731707,7.17073170731707,0.14351049553708833,0.006419369293534916,0.023405192109973882
30.4093567251462,0.0304093567251462,0.00731707317073171,7.31707317073171,0.1434752710235628,0.006417793665496986,0.023991563059649213
30.4093567251462,0.0304093567251462,0.00751219512195122,7.51219512195122,0.1434752710235628,0.006417793665496986,0.023991563059649213
30.9941520467836,0.030994152046783602,0.00765853658536585,7.65853658536585,0.14343936253890086,0.006416187442739873,0.02457796460404373
31.2865497076023,0.0312865497076023,0.00780487804878049,7.80487804878049,0.14342115180739373,0.0064153728583416225,0.024871176849260677
31.5789473684211,0.0315789473684211,0.00795121951219512,7.95121951219512,0.14340277008310248,0.006414550625263576,0.025164396743157527
31.8713450292398,0.0318713450292398,0.00809756097560976,8.09756097560976,0.14338421736602716,0.006413720743505735,0.025457624285734066
32.4561403508772,0.0324561403508772,0.00824390243902439,8.24390243902439,0.14334659895352417,0.006412038033950664,0.026044102316926533
32.7485380116959,0.0327485380116959,0.00839024390243902,8.39024390243902,0.1433275332580965,0.0064111852061534335,0.026337352805542467
33.3333333333333,0.0333333333333333,0.00853658536585366,8.536585365853659,0.14328888888888888,0.006409456604519588,0.02692387672881371
33.9181286549708,0.0339181286549708,0.00873170731707317,8.73170731707317,0.14324956054854485,0.006407697408166559,0.02751043124680424
34.5029239766082,0.0345029239766082,0.0088780487804878,8.8780487804878,0.1432095482370644,0.006405907617094348,0.028097016359513855
34.7953216374269,0.0347953216374269,0.00902439024390244,9.02439024390244,0.14318928559214802,0.006405001248538549,0.028390320388888352
35.3801169590643,0.0353801169590643,0.00917073170731707,9.170731707317069,0.14314824732396292,0.006403165565387561,0.02897695139367674
35.9649122807018,0.035964912280701804,0.00931707317073171,9.31707317073171,0.14310652508464142,0.006401299287517391,0.029563612993184413
